"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"PA1663",111.784227292314,-0.85901166066152,0.283435042576243,-3.03071791283694,0.00243973064733823,0.00883532239996391,0.85901166066152,-1.81379531790683
"PA4648",21.1549201068897,-1.47738093679794,0.487867746553967,-3.02824063946296,0.00245982125016059,0.00890188441295946,1.47738093679794,-2.78442790161574
"PA5183.1",257.090981331748,1.10840995419204,0.366120263990869,3.02744770832919,0.00246628380719888,0.00891287564768263,1.10840995419204,2.15607887138523
"PA5235",526.830134875733,0.619142040630052,0.204500518863673,3.02758175906044,0.0024651901752266,0.00891287564768263,0.619142040630052,1.53596148544165
"PA4885",55.1105462142399,0.946673656411425,0.312994071049176,3.02457376664713,0.00248983745578133,0.00899175164461209,0.946673656411425,1.92742357497712
"PA0523",360.724530530094,1.40905089307181,0.467334240323794,3.01508165140125,0.00256910083260918,0.009265142573041,1.40905089307181,2.65562399593828
"PA1756",429.524721956639,0.742502749950708,0.246336867774601,3.01417630522972,0.00257678016308448,0.00928640164036817,0.742502749950708,1.6730757311994
"PA0019",853.2995965223,0.736023372951933,0.244219648391323,3.01377623708873,0.00258018030477623,0.00929222028100726,0.736023372951933,1.66557852540654
"PA4821",62.7502896823472,0.775368386439176,0.257513290555695,3.01098395646294,0.00260402610990433,0.00934575991444286,0.775368386439176,1.71162705272805
"PA3931",243.556038504514,0.850111681255569,0.282618130125706,3.00798707031798,0.00262984326537644,0.00943191202826948,0.850111681255569,1.80264046500843
"PA2190",29.0326697844314,-1.29874829638396,0.432234992040703,-3.00472733651713,0.00265819026535715,0.00951390793735805,1.29874829638396,-2.46015343486502
"PA2227",89.4118460543298,-0.801573794822932,0.266753906915986,-3.00491866863411,0.00265651873636517,0.00951390793735805,0.801573794822932,-1.74300148042529
"PA1830",1128.99731869841,-0.590726350182347,0.196643196116524,-3.0040518149039,0.00266409949568894,0.00952850431310327,0.590726350182347,-1.50600478115648
"PA2949",115.291107769892,-0.659898917900196,0.219961453641219,-3.00006617967056,0.00269920952495213,0.00964082798068008,0.659898917900196,-1.5799719194755
"PA1583",4634.11234981527,0.640632071010805,0.213611831003156,2.99904770256541,0.00270824900655488,0.00965323823980248,0.640632071010805,1.55901204132875
"PA3058",60.6416197778749,1.21201301707207,0.404775488556465,2.99428461292066,0.00275089204272185,0.00979852305977037,1.21201301707207,2.31660651444901
"PA3898",204.797074400152,0.586961203182566,0.196052966097192,2.99389096154548,0.00275444362616012,0.00980446281158498,0.586961203182566,1.50207953261827
"PA2197",202.956931386079,-0.667627960115717,0.22308723116459,-2.99267670601529,0.0027654252302478,0.00983682358045766,0.667627960115717,-1.58845911807957
"PA3443",210.495593839818,0.725353603735794,0.242414121203125,2.99220854022774,0.00276966994564706,0.00984519289422629,0.725353603735794,1.65330581096837
"PA0380",157.403535882267,0.647906753375629,0.216697407066317,2.98991465632696,0.00279055402956229,0.00991265745381718,0.647906753375629,1.56689309662961
"PA4737",82.3208914247423,-0.675111635285577,0.225821801818584,-2.98957686923397,0.00279364144593758,0.00991685544656151,0.675111635285577,-1.59672032164619
"PA0745",114.768453502276,-0.861892749735133,0.288462786723145,-2.98788193626633,0.00280918049806415,0.0099584300489958,0.861892749735133,-1.81742112039138
"PA2105",104.017290732457,-0.65840051385844,0.22042284983799,-2.98698848301055,0.00281740336038289,0.00998078086278595,0.65840051385844,-1.57833178955089
"PA3826",94.6742525776653,0.704508898703727,0.235960818190308,2.98570289807829,0.00282927376143258,0.0100092050676378,0.704508898703727,1.6295898490665
"PA1033",129.441340718683,-0.810061832122394,0.271518922290943,-2.98344522469185,0.00285023047915117,0.0100628218544794,0.810061832122394,-1.75328658471304
"PA0151",148.36507037048,0.829207086625861,0.278164419194804,2.9809962360612,0.00287312324118272,0.0101299006416767,0.829207086625861,1.77670860481936
"PA3885",44.673773327859,1.11798392600719,0.375270964091515,2.97913783101682,0.00289060720163488,0.0101846444666946,1.11798392600719,2.1704345614223
"PA5205",41.6965209153257,-0.922273100116381,0.310362348994874,-2.9716011078767,0.00296251309754113,0.0104027787851579,0.922273100116381,-1.8950988467587
"PA3311",80.6925964866383,-0.915136843586316,0.308104388071321,-2.97021684538449,0.00297589605383076,0.0104427262738606,0.915136843586316,-1.88574793172332
"PA0044",211.425575307547,0.752354611248563,0.253402696426203,2.96900791451391,0.00298762901353307,0.0104768338183464,0.752354611248563,1.68453991251679
"PA4212",14.5832240607125,-2.69572295954381,0.908117308601148,-2.96847437441345,0.00299282055666761,0.010480913981762,2.69572295954381,-6.47878355001339
"PA2971",2273.18287847693,0.708713116900973,0.238790483790657,2.9679286446033,0.00299813922332588,0.0104924791648876,0.708713116900973,1.63434563141887
"PA4102",52.9103295434078,-0.827443176642081,0.278815013230958,-2.96771385103522,0.00300023495890039,0.0104927572084124,0.827443176642081,-1.77453764084232
"PA1437",65.0561350358175,-0.793309940649831,0.267335713158674,-2.96746712691906,0.00300264388919009,0.0104941294824347,0.793309940649831,-1.73304599085704
"PA1170",148.766359981359,0.846581010300853,0.28542443698759,2.96604249879859,0.00301658801509981,0.0105357879399862,0.846581010300853,1.79823430249743
"PA1959",251.860234449702,0.815779413052767,0.275503962495902,2.96104421026214,0.00306597925021664,0.0106939383499513,0.815779413052767,1.76024886587
"PA5532",117.04805117415,-0.625956841938163,0.211509893738295,-2.95946837698605,0.00308170328255468,0.0107415833103915,0.625956841938163,-1.54323400869452
"PA1757",122.127933276163,0.942518546307762,0.318691764638875,2.95746125531601,0.00310183728166772,0.0107910609972411,0.942518546307762,1.92188038315239
"PA4513",806.835610137376,0.689964847533466,0.233446963541387,2.95555288904473,0.00312109179684198,0.0108498074220211,0.689964847533466,1.61324420992625
"PA4358",654.883604033412,-0.909939299904933,0.307922469484149,-2.9550922393852,0.00312575583104723,0.0108587672528503,0.909939299904933,-1.87896644094343
"PA3144",120.614780616655,-0.60469347285244,0.204733830866883,-2.95355911767025,0.00314132434547931,0.0109055716436787,0.60469347285244,-1.52065562760435
"PA4249",7386.04064416565,0.751857995893551,0.254654477698119,2.95246328550658,0.00315249556489266,0.0109370579464676,0.751857995893551,1.68396014728952
"PA2980",99.6224656297323,0.800187740198225,0.271066873811793,2.95199383438425,0.00315729235118174,0.0109464019957027,0.800187740198225,1.74132771359134
"PA2364",53.5461018740723,-0.89401703072094,0.302875944066639,-2.95175978229634,0.00315968634735257,0.0109468429642323,0.89401703072094,-1.85834328573611
"PA3900",351.117203103731,0.6211143702544,0.210644738975457,2.94863462185385,0.00319181090968363,0.0110366670923546,0.6211143702544,1.53806275700744
"PA2896",392.269202293428,0.80182383887341,0.271957089907931,2.94834688496211,0.00319478356709671,0.0110396106793966,0.80182383887341,1.74330359896607
"PA4920",1864.70337278836,0.603245718537378,0.204749730707406,2.94625891058893,0.00321643047308064,0.0110996712081642,0.603245718537378,1.51913040472248
"PA1622",100.28737999078,-0.70457738835098,0.239226604451185,-2.94523006739725,0.00322714600236123,0.011129269580045,0.70457738835098,-1.62966721308319
"PA2869",85.1711727561918,0.971836849959052,0.330010158077825,2.94486950225898,0.00323090902376844,0.0111348679203251,0.971836849959052,1.96133619382691
"PA3207",56.4855555411045,-0.796355112982867,0.270526954403087,-2.943718176771,0.0032429515606253,0.0111689741373224,0.796355112982867,-1.73670788553489
"PA1316",56.3046513050572,-0.957300702867049,0.325472614915827,-2.9412634396741,0.0032687640752565,0.0112402160012592,0.957300702867049,-1.94167360300497
"PA5315",1444.25113183964,0.844623057874662,0.287198254379526,2.9409059595415,0.00327253869206697,0.0112411164049614,0.844623057874662,1.79579548553897
"PA5568",2937.49122406636,0.637865692971969,0.217246961202336,2.93613171591332,0.00332333177875161,0.011408059747113,0.637865692971969,1.5560254888942
"PA1799",140.372973331535,0.665279519962338,0.226608923728314,2.93580459682142,0.00332683813879155,0.0114125680120443,0.665279519962338,1.58587550441545
"PA0436",230.597039422651,-0.769796872037997,0.262373750864168,-2.93397060301404,0.00334655902679073,0.0114651041312831,0.769796872037997,-1.70502970258892
"PA1371",200.423278126345,-0.848828403698186,0.289429727079096,-2.93276164913847,0.00335961703229981,0.0115022677869001,0.848828403698186,-1.80103772883959
"PA1541",61.3265270539523,3.43968997677025,1.17348565816074,2.93117342581027,0.00337684206804615,0.0115372457279685,3.43968997677025,10.8505026857661
"PA2958",217.79837447584,-0.630105539181158,0.214947372517352,-2.9314409932147,0.00337393455176384,0.0115372457279685,0.630105539181158,-1.54767820854058
"PA3016",36.5229402205864,0.972984588526857,0.331963079039871,2.93100242153735,0.00337870147759876,0.0115372457279685,0.972984588526857,1.96289715910474
"PA0120",84.8248878959376,-0.804679389125893,0.274862756970137,-2.92756791788026,0.00341624437721692,0.0116501544816755,0.804679389125893,-1.74675756584897
"PA1201",85.2249329846705,-0.649802231897614,0.222399758286663,-2.92177580094331,0.00348041975329684,0.0118534714634534,0.649802231897614,-1.56895310519008
"PA3650",848.526259367888,0.616926130883505,0.211209265367061,2.92092361483929,0.00348995382380666,0.0118704050320849,0.616926130883505,1.53360413380345
"PA3709",22.5657706393605,1.22261523860781,0.418945995510616,2.91831226866765,0.00351931717868581,0.01194685361897,1.22261523860781,2.33369373321162
"PA0507",135.005568244866,-0.846449448426309,0.290086391599131,-2.91792194649383,0.00352372542722133,0.0119540202889568,0.846449448426309,-1.7980703258549
"PA1295",78.8104443022615,0.677541773215807,0.233013286001073,2.90773880255346,0.00364052269379937,0.0123261418988496,0.677541773215807,1.59941217292053
"PA1555.1",73.5525121456085,-1.3043709263423,0.449106977711037,-2.90436575488159,0.00367997980232463,0.0124516351698943,1.3043709263423,-2.46976012366452
"PA4543",349.768655715387,0.676153074186217,0.232835094759136,2.90399982393413,0.00368428367181336,0.0124580976141109,0.676153074186217,1.59787336296682
"PA1169",138.811066247104,-1.02424332028139,0.352820474213542,-2.90301554229382,0.0036958829467451,0.0124892044512088,1.02424332028139,-2.03389234736616
"PA5332",1230.47608765775,0.604674512672235,0.208441674182104,2.90092907306033,0.00372058081441301,0.0125645052292053,0.604674512672235,1.5206356429822
"PA3310",196.014006431676,0.665576509941319,0.229495510746046,2.9001722420524,0.00372957656001864,0.0125867162246025,0.665576509941319,1.58620200280983
"PA0713",61.3244107789149,2.55542738703542,0.881215956972525,2.89988778212183,0.00373296277928677,0.0125892455171489,2.55542738703542,5.87841570951947
"PA1725",64.2525506790488,0.879154929109938,0.303187926098815,2.89970296780025,0.00373516431177516,0.0125892455171489,0.879154929109938,1.83929760143171
"PA2552",58.7596293164453,-0.82945812360769,0.286271002067511,-2.89745771530181,0.00376200447703184,0.012671502458559,0.82945812360769,-1.77701778892293
"PA0610",233.049366875558,0.84609780715766,0.292240753928764,2.8952081315938,0.00378907210470497,0.0127544186499901,0.84609780715766,1.7976321191212
"PA1826",64.6451273623291,-0.816244671239482,0.282056898363356,-2.89390075539995,0.00380488402274302,0.0127910959007459,0.816244671239482,-1.76081662429594
"PA1335",110.490541953451,-0.62180778077533,0.214962567283497,-2.89263283665234,0.00382027597540425,0.0128345488547474,0.62180778077533,-1.53880218232564
"PA2242",250.5502617934,0.720870828552192,0.249478115139909,2.88951529134298,0.00385836241172816,0.0129541406391183,0.720870828552192,1.64817659409731
"PA1861",117.546130895917,-0.638606802149614,0.221120833947853,-2.88804447210169,0.00387645060714215,0.0130064790197084,0.638606802149614,-1.55682502100785
"PA4678",95.8603377304309,0.769084657283901,0.266380621222088,2.88716444069967,0.00388731006863298,0.0130345113383802,0.769084657283901,1.70418818890649
"PA1289",109.252754913052,0.663594789650633,0.229920872842832,2.88618767598472,0.00389939555676606,0.0130666158901549,0.663594789650633,1.58402465370784
"PA1213",27.5275937397937,-1.40752889345774,0.487806646772293,-2.8854237693788,0.00390887112791888,0.0130859042520708,1.40752889345774,-2.65282387026191
"PA1733",87.4066258467678,-0.797506036072089,0.276401405040663,-2.88531831433622,0.00391018084396043,0.0130859042520708,0.797506036072089,-1.73809391282921
"PA0516",242.150832851357,-0.903844139155662,0.313508250181488,-2.88299953392752,0.00393908023656072,0.0131741475263895,0.903844139155662,-1.87104484733994
"PA1028",43.6994544847509,-0.874986468087684,0.30373140622895,-2.88079023157759,0.0039667954959328,0.0132583196922507,0.874986468087684,-1.83399088421517
"PA3690",707.280217316327,-0.735446105497871,0.255395258523361,-2.87963883805071,0.00398130957890207,0.0132982895048821,0.735446105497871,-1.66491220860824
"PA1483",647.37868466904,0.638661761425735,0.221846233650935,2.87884879051244,0.00399129653133734,0.0133230963111479,0.638661761425735,1.55688432918008
"PA1221",91.0816253532793,-1.26231032728862,0.439135573851681,-2.874534431854,0.00404623649057466,0.0134891830217492,1.26231032728862,-2.39879575902032
"PA3837",124.462267629346,-0.596074341134805,0.207427887966127,-2.87364609927544,0.00405763357598614,0.0135098689247805,0.596074341134805,-1.51159781795939
"PA0908",26.9658291231635,1.64238541291132,0.571629910608654,2.87316213240585,0.00406385500462343,0.0135132916575466,1.64238541291132,3.1218157957551
"PA3953",21.1708301950358,-1.11420971773736,0.387777811294506,-2.87331994065837,0.00406182541760686,0.0135132916575466,1.11420971773736,-2.16476394765121
"PA1023",80.4491344689588,-0.732991739044485,0.255200846305049,-2.87221515781464,0.00407605348219174,0.0135451994389054,0.732991739044485,-1.6620822059809
"PA4875",36.7047136079283,-0.842770568575831,0.293787650655552,-2.86863851048636,0.00412242653541638,0.0136905601086834,0.842770568575831,-1.79349107821526
"PA2443",161.248003560765,-0.707488356634962,0.246710170430076,-2.86769027560411,0.00413480090869442,0.0137228979138047,0.707488356634962,-1.63295876023608
"PA0921",103.19098106033,1.24982682648133,0.436084627802886,2.86601899447431,0.00415669304486092,0.0137867626548478,1.24982682648133,2.37812875481455
"PA3361",397.852013177021,-1.07788613427942,0.376123187087938,-2.86577954054028,0.00415983825408835,0.0137884065441247,1.07788613427942,-2.11094082121226
"PA4390",294.656806903189,0.654955315424612,0.228671183387038,2.86417949880491,0.00418091015799354,0.0138494312299162,0.654955315424612,1.57456718333354
"PA0772",118.506262454181,0.710345734899885,0.248478464906946,2.85878188746017,0.00425271079052501,0.0140783123116362,0.710345734899885,1.63619617664877
"PA5019",447.722035832402,0.633247263325283,0.22169930945042,2.85633394571713,0.00428564113834512,0.0141783067285111,0.633247263325283,1.55105222456427
"PA4027",115.692781214022,-0.595354916703135,0.208804022918432,-2.85126171604322,0.00435461109877855,0.014379058475916,0.595354916703135,-1.51084422189782
"PA3196",116.852878289706,0.628878667954162,0.220581518694428,2.8510034370801,0.0043581498377319,0.0143816181075186,0.628878667954162,1.54636261885256
"PA1669",235.011905989993,-0.72529070713455,0.254765028287717,-2.8469005813288,0.00441471472341473,0.0145314202534157,0.72529070713455,-1.65323373402441
"PA1167",42.444248797417,-0.854466275951866,0.300338740817178,-2.84500851813851,0.00444102354237036,0.0146087778220577,0.854466275951866,-1.80808972981255
"PA0865",102.272950294806,-1.11824867601485,0.393339645868082,-2.84295948237542,0.00446967521985856,0.0146844632854444,1.11824867601485,-2.17083289598256
"PA3510",13.2908777076374,-1.63534936095024,0.575296763337879,-2.84261874073813,0.00447445602151714,0.0146908953539276,1.63534936095024,-3.10662770540832
"PA2563",40.7777847280154,1.01610632581752,0.357490210325931,2.84233329044483,0.0044784646198275,0.0146947855495475,1.01610632581752,2.02245320988044
"PA4800",55.7188483160149,0.722970242130501,0.254509859195519,2.84063746848841,0.00450234632630398,0.0147638376068594,0.722970242130501,1.65057677091486
"PA0936",711.024542610548,0.806324695727667,0.283879222357186,2.84037940160736,0.00450599069576229,0.0147664833631908,0.806324695727667,1.74875077375548
"PA1038",31.5515483371744,-1.05639883915301,0.372047850038049,-2.83941659398104,0.0045196108718352,0.0148017967130462,1.05639883915301,-2.07973374208347
"PA0798",52.8921791483496,-0.889186522545799,0.313551527248241,-2.83585454151472,0.00457032562010481,0.0149396824918501,0.889186522545799,-1.85213148716763
"PA1027",110.913371480582,-0.910881914182924,0.321572240657789,-2.83258875927747,0.00461727453936797,0.0150836765240872,0.910881914182924,-1.88019450319939
"PA3182",3818.06139219169,-0.764765800764432,0.270255415017876,-2.82978900057876,0.00465787113514504,0.0151972171707177,0.764765800764432,-1.69909415422076
"PA3815",1462.91542377461,0.755260652252225,0.267170717938023,2.82688409149474,0.00470033377690668,0.0153165541484173,0.755260652252225,1.68793652483585
"PA0732",156.038753098519,-0.617508932812697,0.218494701978194,-2.82619636641956,0.00471043779433741,0.015330280351302,0.617508932812697,-1.534223785204
"PA0166",22.2999936680321,1.51572544850021,0.536407652195511,2.82569691594882,0.00471778801214183,0.0153446055094913,1.51572544850021,2.85942575907225
"PA3246",168.491731524292,0.788444434120038,0.279145768352168,2.8244900102707,0.00473559244753655,0.0153928938769396,0.788444434120038,1.72721111684772
"PA0991",32.1631100039935,-1.05268907951044,0.373190018580039,-2.82078573139721,0.00479061891183766,0.0155523273968828,1.05268907951044,-2.07439276497544
"PA0149",308.034245290477,0.863784517310023,0.306247036423289,2.82054816725187,0.0047941675549796,0.0155541446110435,0.863784517310023,1.8198058194464
"PA3439",169.792334765446,-0.855584120018041,0.303736688424355,-2.81686129014053,0.00484954650037644,0.0157044430541126,0.855584120018041,-1.80949123570925
"PA0107",25.4042174585579,-1.29564681770235,0.460364427842581,-2.8143938570019,0.00488693132122488,0.0158156657933173,1.29564681770235,-2.45487032405331
"PA3409",401.421936977379,0.775092262491822,0.275612386234146,2.81225482309545,0.00491955122361853,0.0159014562532365,0.775092262491822,1.71129948801123
"PA4803",74.1559218924391,-0.642007520885761,0.228357191547903,-2.81141800936488,0.00493236599262813,0.0159329811456467,0.642007520885761,-1.56049909533401
"PA1885",36.7521437042899,-1.11716442111159,0.398044605465031,-2.80663123120692,0.00500625162675734,0.0161315996691301,1.11716442111159,-2.16920202328019
"PA4563",2907.57805548806,0.895879812244225,0.319245691471663,2.80623932030026,0.00501234501170471,0.0161412397530392,0.895879812244225,1.86074429442782
"PA0791",84.7433470175283,-0.632392473324832,0.225570104715986,-2.8035296349269,0.00505465867700708,0.0162674358411533,0.632392473324832,-1.55013350563926
"PA3425",14.7425203739659,-1.57013796501098,0.560973356171123,-2.79895283392393,0.00512686256961697,0.0164794273083921,1.57013796501098,-2.9693310849861
"PA4174",48.8043989928084,-0.76984923893494,0.275081362149187,-2.79862377050984,0.00513208964111399,0.0164860459829366,0.76984923893494,-1.70509159282398
"PA3613",1016.47814542347,-0.911349764657796,0.325851408889147,-2.79682622138925,0.00516072826826986,0.0165678161061544,0.911349764657796,-1.88080432891595
"PA1422",132.24312828838,0.588319271795485,0.210373791839418,2.79654260472027,0.00516526002827615,0.0165721412991055,0.588319271795485,1.50349416803656
"PA2063",256.981653412444,0.653127829410937,0.233961286082102,2.79160642492681,0.00524471070023796,0.016806326652733,0.653127829410937,1.572573915384
"PA5550",204.387242613257,0.661573505135408,0.237183846350407,2.78928567571176,0.00528244467743662,0.0169064219565684,0.661573505135408,1.58180691361145
"PA0922",150.396047427867,0.828171565253153,0.297426328145664,2.7844595010014,0.00536170163883837,0.01712848086465,0.828171565253153,1.77543379652193
"PA2296",41.9195257835596,0.79825480997401,0.286811570264104,2.78320295530252,0.00538251245094115,0.0171844139844771,0.79825480997401,1.73899623599032
"PA4867",35.8414647851319,-0.843311938523472,0.30346814086131,-2.77891424163988,0.00545409221904885,0.0173809527911391,0.843311938523472,-1.79416421033185
"PA1439",133.128968869526,0.600900505814099,0.216849056456184,2.77105427911103,0.00558751117082624,0.0177626195070127,0.600900505814099,1.51666294645069
"PA3995",136.908877524438,-0.658424896032818,0.237695203369845,-2.77003863224086,0.0056049644247362,0.0178072251931179,0.658424896032818,-1.57835846427079
"PA4078",79.7930326776159,-0.696844629543059,0.25216247661486,-2.76347472033828,0.00571895221870501,0.0181582839207693,0.696844629543059,-1.62095566220805
"PA0093",279.41718872936,0.710670984796534,0.257276074082431,2.76228944852771,0.00573975689394684,0.018199366137566,0.710670984796534,1.63656509219563
"PA0510",99.3163134726487,-1.20129497339183,0.434916326153681,-2.7621289456201,0.00574257938793939,0.018199366137566,1.20129497339183,-2.29945979550151
"PA2003",47.9818296333641,-0.80835302794249,0.292675666887451,-2.76194135487643,0.00574587981629919,0.018199366137566,0.80835302794249,-1.75121112889195
"PA5091",91.2590318004053,-0.64980429939397,0.235243781993962,-2.76225919293649,0.0057402888523072,0.018199366137566,0.64980429939397,-1.56895535362587
"PA1897",129.365114098523,-0.923775381592798,0.334756579001201,-2.75954361927412,0.00578821594235841,0.0183200219141883,0.923775381592798,-1.89707324509402
"PA0254",79.9514694674027,-0.761650514523649,0.276219356248824,-2.75741180801804,0.00582609269370183,0.01840861346571,0.761650514523649,-1.69542917049283
"PA2745",183.772070578925,0.586260311647006,0.21266780834679,2.75669513032745,0.00583887629354617,0.0184347393024322,0.586260311647006,1.50134996808328
"PA4346",25.1718907972981,-1.13017820617787,0.409997170142852,-2.75655123615631,0.00584144602415656,0.0184347393024322,1.13017820617787,-2.18885776034077
"PA0201",567.820713969886,0.718220116977963,0.260605649572788,2.75596526075066,0.00585192118472557,0.0184566047547345,0.718220116977963,1.64515112468115
"PA1052",123.668872392653,0.820775484142887,0.297935030297435,2.75488076485497,0.00587135280259358,0.0185066747333113,0.820775484142887,1.76635519690216
"PA2553",68.7202268571483,-0.761977219821135,0.276638864122871,-2.75441132335874,0.00587978211308067,0.0185220254942323,0.761977219821135,-1.69581315213681
"PA2012",108.679359160994,-0.847429241854292,0.307812461345681,-2.75306996393044,0.00590392776338047,0.0185868361044356,0.847429241854292,-1.799291883986
"PA1973",187.712576603793,-0.927693638416299,0.337373341739157,-2.7497538294936,0.00596400511961808,0.0187432397179336,0.927693638416299,-1.9022325637086
"PA3786",119.895490760634,-0.760616218884823,0.276595821363296,-2.74991941359009,0.00596099226763181,0.0187432397179336,0.760616218884823,-1.69421412052608
"PA4521",149.521274424959,-0.662353053783134,0.240960793402078,-2.74880010325124,0.00598138518096509,0.0187739013762016,0.662353053783134,-1.58266186120059
"PA1368",62.8544471604878,-0.763887784389673,0.27796521494919,-2.74814164977192,0.00599341100762211,0.0188003079467544,0.763887784389673,-1.69806040933435
"PA1717",111.271249114621,0.883065186385407,0.321666371310322,2.74528289291853,0.00604587561870817,0.0189192644135642,0.883065186385407,1.84428956587841
"PA1348",58.8598922910193,-0.857636673815985,0.31242740661116,-2.74507503396903,0.00604970638404752,0.0189198750135717,0.857636673815985,-1.8120674706767
"PA3893",36.3092021282061,1.10923607699946,0.404138388441535,2.74469367108869,0.00605674045060497,0.0189243297374356,1.10923607699946,2.15731384894642
"PA0556",143.857238956802,0.758703452789589,0.27655136923888,2.74344493349529,0.00607982444048454,0.0189684690577228,0.758703452789589,1.69196937169012
"PA5341",37.8840183324835,0.956297534295046,0.34897014942151,2.74034193434684,0.00613752955739318,0.0191255711477091,0.956297534295046,1.94032394224275
"PA4025",53.6251883202187,-0.862898811821341,0.314958364002219,-2.73972343790578,0.00614909024829713,0.019143252484281,0.862898811821341,-1.81868893937616
"PA0511",172.228998657292,-1.07118308463137,0.3911577667661,-2.73849371185286,0.006172134073972,0.0191759914751942,1.07118308463137,-2.10115571742043
"PA1327",525.185076272776,0.709723658677426,0.259159714014107,2.73855703760653,0.00617094551677519,0.0191759914751942,0.709723658677426,1.63549081668125
"PA0378",108.172201917401,0.620950243527385,0.226947505834769,2.73609635516097,0.00621728181215313,0.0192917413237234,0.620950243527385,1.53788779082227
"PA2057",32.4399480487644,1.05185921242741,0.3844619411118,2.73592545827972,0.00622051151829514,0.0192917413237234,1.05185921242741,2.07319987582911
"PA2046",15.2829267226043,1.66832047116694,0.609883696405161,2.73547314184741,0.00622906694153407,0.0193067685311157,1.66832047116694,3.1784435613561
"PA1470",76.0118779890119,-0.613594599045007,0.224423120335727,-2.73409708468137,0.00625515980674491,0.0193761021632741,0.613594599045007,-1.53006675678
"PA1358",50.9114581868958,-0.812105777347119,0.297066508141459,-2.73375070932064,0.00626174327559342,0.0193849565771494,0.812105777347119,-1.75577232244472
"PA0544",88.5533311017771,-0.665627222437251,0.243740295153006,-2.73088707806564,0.00631641099279933,0.0195309582926487,0.665627222437251,-1.58625776073104
"PA3006",1941.53769003087,0.793613074484384,0.290964055609435,2.72752960094034,0.0063810532098052,0.019672393900371,0.793613074484384,1.73341017043583
"PA4101",49.5880159439649,-0.729613208955028,0.267641242618884,-2.72608661436377,0.00640901777651091,0.0197469085310614,0.729613208955028,-1.65819446491524
"PA2288",139.608690961961,0.745408001686016,0.273474686686271,2.72569286290524,0.00641666766560055,0.0197587801963226,0.745408001686016,1.67644831063256
"PA0763",1685.19054422495,0.667238530410353,0.244934169544781,2.72415454181195,0.00644663331155362,0.0198158769954666,0.667238530410353,1.58803039983542
"PA5446",1189.83274316241,0.982918993299369,0.360960145586139,2.72306792126115,0.00646787589116678,0.0198343112184042,0.982918993299369,1.97646032249612
"PA2772",70.9315863557002,0.779924673590812,0.286608306349918,2.72122145908293,0.00650411723101322,0.0199219694350752,0.779924673590812,1.7170412198841
"PA4315",1308.91859959613,-0.948016837341668,0.349320076250772,-2.71389164778809,0.00664979122114732,0.0203203250234003,0.948016837341668,-1.92921888447958
"PA1797",157.802387128066,0.756475907264849,0.27879456610329,2.7133811029322,0.00666004633022446,0.0203277895029256,0.756475907264849,1.68935895816577
"PA1882",33.8973304055567,1.30715268537486,0.481736343531396,2.71341928614457,0.00665927886776076,0.0203277895029256,1.30715268537486,2.47452683119632
"PA4552",114.105608858895,-0.76268318729422,0.281471391136651,-2.70962950875511,0.00673584024453271,0.0204990132354083,0.76268318729422,-1.69664318333226
"PA4760",2392.98228232992,0.811696286137328,0.299867855140177,2.70684660667577,0.00679256346043296,0.0206354350543451,0.811696286137328,1.75527403882562
"PA3490",86.0661693865099,0.621144012996778,0.229651405934111,2.70472549676003,0.00683608541569121,0.020743433529596,0.621144012996778,1.53809435957428
"PA1981",16.8731013621797,2.02193279668882,0.747733069463241,2.70408368876912,0.00684930363111149,0.0207714312915526,2.02193279668882,4.06127521761971
"PA3209",31.2753094683847,0.961054671789405,0.355526471754478,2.70318738024407,0.00686780178609595,0.0208153992398621,0.961054671789405,1.94673251950907
"PA3855",151.692663833154,0.652253149472644,0.241364421631518,2.70235830560154,0.00688495230616768,0.0208552338773554,0.652253149472644,1.57162078119382
"PA0306",58.9965034118002,-0.779874573757247,0.288735158297214,-2.70100315582098,0.00691306825558832,0.0209160506988847,0.779874573757247,-1.71698159398724
"PA0345",151.710237271363,-0.716885426840396,0.26556351810227,-2.69948761020826,0.00694463415731562,0.0209871522384846,0.716885426840396,-1.64362983879637
"PA2266",553.10551551215,-0.680453203796833,0.252150570725453,-2.69859870568259,0.00696320850931945,0.0210188730176905,0.680453203796833,-1.60264312550923
"PA1707",37.9960275592105,0.930676169793523,0.345512657184952,2.69360948272102,0.00706829271246633,0.0212743755209224,0.930676169793523,1.90616918001709
"PA3459",221.909856953679,-0.747478785059754,0.278558662748166,-2.68338014580261,0.00728820937266623,0.0218730343571829,0.747478785059754,-1.67885634133111
"PA4723",1047.03682579598,0.663484406891964,0.247731975013691,2.67823484172883,0.00740113063811191,0.022160807733449,0.663484406891964,1.58390346224512
"PA5049",2737.44270484242,0.782738268083307,0.292727799009987,2.6739457978728,0.00749645665563241,0.0223946960022452,0.782738268083307,1.72039312135714
"PA3492",58.0207521081474,0.709351325782915,0.26547895791695,2.67196817159732,0.00754078005239646,0.0225141820956232,0.709351325782915,1.63506878122661
"PA1113",77.5145403153136,-0.674778705797791,0.252988302628987,-2.66723282770654,0.00764786694530642,0.0228048388465489,0.674778705797791,-1.5963518903904
"PA2220",125.981177779986,-0.603973652659733,0.22645476545158,-2.66708298876083,0.00765127759916877,0.0228048388465489,0.603973652659733,-1.51989709889867
